width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
128,BYD,2022,jump_ratio_lo,335,9240,52376,0.5765931010246277,0.30521881580352783,0.4030264948275095,0.2139369408708276,2.8100204467773438,1.5096147060394287,-0.27137431502342224,-0.33076879382133484,-0.21765567362308502,sig,0.8149253731343283
128,BYD,2022,rv_rel_hi,358,9240,52376,0.5368704795837402,0.2806868851184845,0.34773319088486776,0.17480355048342383,2.5379514694213867,1.0153052806854248,-0.25618359446525574,-0.3120591938495636,-0.2043619602918625,sig,0.8743016759776536
128,BYD,2022,rv_rel_lo,80,9240,52376,1.093184471130371,0.9091566205024719,0.723001647477113,0.6168016092910117,5.014950752258301,4.311154842376709,-0.18402786552906036,-0.24761316180229187,-0.12322709709405899,sig,0.5375
128,BYD,2022,structure_strong,245,9240,52376,0.5109747052192688,0.2536819577217102,0.3461149333994411,0.17615699560609022,2.776172161102295,1.1482393741607666,-0.2572927176952362,-0.3242013454437256,-0.1980724036693573,sig,0.9306122448979591
128,BYD,2022,structure_weak,213,9240,52376,0.7344865202903748,0.5249872207641602,0.46055642035960365,0.32388005259646335,4.674675464630127,3.520348310470581,-0.2094992846250534,-0.2742704153060913,-0.1503133922815323,sig,0.6948356807511737
128,BYD,2022,kmeans_0,50,9240,52376,1.6363617181777954,1.3704326152801514,1.2634851925494486,1.0768495754423637,5.410405158996582,4.693236351013184,-0.26592913269996643,-0.3464277684688568,-0.18914124369621277,sig,1.0
128,BYD,2022,kmeans_1,205,9240,52376,0.8757041096687317,0.4500560760498047,0.5721820673899916,0.2779866703810926,4.0121259689331055,1.493373155593872,-0.4256480038166046,-0.5183453559875488,-0.33735916018486023,sig,0.8195121951219512
128,BYD,2022,kmeans_2,203,9240,52376,0.09998512268066406,0.06498141586780548,0.011946269837625518,0.006478664661559682,0.3060090243816376,0.34535104036331177,-0.03500370681285858,-0.04444102197885513,-0.02573009766638279,sig,0.7783251231527094
64,BYD,2023,acf1_hi,414,9240,26200,0.41531509160995483,0.4223524332046509,0.27515982568312364,0.27973722799197714,2.6785683631896973,2.388803720474243,0.007037388160824776,-0.006113918032497168,0.019562844187021255,ns,0.5555555555555556
64,BYD,2023,acf1_lo,44,9240,26200,0.1373267024755478,0.15664975345134735,0.01322468345697954,0.014244760979579375,0.5467427968978882,0.6843498349189758,0.019323060289025307,0.005191820673644543,0.035643320530653,sig,0.6136363636363636
64,BYD,2023,sign_persistence_hi,185,9240,26200,0.468715637922287,0.5044004321098328,0.3571669431495525,0.38996894154884343,2.921889305114746,2.7006096839904785,0.03568480163812637,0.013796300627291203,0.058402322232723236,sig,0.5567567567567567
64,BYD,2023,sign_persistence_lo,273,9240,26200,0.3343238830566406,0.3239283263683319,0.1773705839642971,0.16224808675913566,1.2252191305160522,1.0740574598312378,-0.010395585559308529,-0.022844664752483368,0.0010649950709193945,ns,0.5641025641025641
64,BYD,2023,jump_ratio_hi,123,9240,26200,0.6213037967681885,0.5973821878433228,0.3630215552949649,0.3339295020074144,4.343224048614502,3.89180588722229,-0.023921553045511246,-0.047220200300216675,-0.002869241638109088,sig,0.42276422764227645
64,BYD,2023,jump_ratio_lo,335,9240,26200,0.3031715154647827,0.3231895864009857,0.20849672418996903,0.2249691138055764,1.6683669090270996,1.6037002801895142,0.020018042996525764,0.006088419817388058,0.032904285937547684,sig,0.6119402985074627
64,BYD,2023,rv_rel_hi,358,9240,26200,0.2758282423019409,0.3000302314758301,0.16771275344092257,0.18647068898149557,1.137397050857544,1.2060294151306152,0.024201976135373116,0.011879145167768002,0.036257002502679825,sig,0.5446927374301676
64,BYD,2023,rv_rel_lo,80,9240,26200,0.9793502688407898,0.9209524393081665,0.6775163651193885,0.6186123871731563,4.792443752288818,4.424404621124268,-0.05839791148900986,-0.09624890238046646,-0.022542525082826614,sig,0.525
64,BYD,2023,structure_strong,245,9240,26200,0.24746575951576233,0.27362945675849915,0.16333931659534437,0.18765425390754084,1.233929991722107,1.4166507720947266,0.026163721457123756,0.013586482033133507,0.03863735869526863,sig,0.5795918367346938
