width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
23,EURUSD,2021,acf1_hi,182,9240,9431,0.12005898356437683,0.1687016487121582,0.0002998826034232898,0.0004264832184110808,0.3234875798225403,0.41584980487823486,0.04864267632365227,0.039052367210388184,0.058957915753126144,sig,0.34065934065934067
23,EURUSD,2021,acf1_lo,315,9240,9431,0.08269661664962769,0.12622585892677307,0.0002233126643080163,0.0003458743248263548,0.2965248227119446,0.4807494878768921,0.043529242277145386,0.03508448973298073,0.05186676234006882,sig,0.2984126984126984
23,EURUSD,2021,sign_persistence_hi,193,9240,9431,0.08461235463619232,0.13379007577896118,0.00022492418823762844,0.0003607611339173091,0.31358587741851807,0.420226126909256,0.04917771741747856,0.041119400411844254,0.05826052278280258,sig,0.17616580310880828
23,EURUSD,2021,sign_persistence_lo,304,9240,9431,0.10384863615036011,0.14685316383838654,0.00026813077220461047,0.0003846824316614402,0.2978193163871765,0.4876253306865692,0.043004538863897324,0.033900126814842224,0.05210886150598526,sig,0.40131578947368424
23,EURUSD,2021,jump_ratio_hi,179,9240,9431,0.09014560282230377,0.12142620235681534,0.00023927441566045052,0.0003267011419049328,0.30094969272613525,0.44524362683296204,0.03128060698509216,0.022355062887072563,0.04102224484086037,sig,0.3575418994413408
23,EURUSD,2021,jump_ratio_lo,318,9240,9431,0.09988714009523392,0.15323761105537415,0.00025815095181397243,0.00040280142663564624,0.3026188611984253,0.47519543766975403,0.05335047096014023,0.04503490775823593,0.06176510080695152,sig,0.2893081761006289
23,EURUSD,2021,rv_rel_hi,222,9240,9431,0.13544368743896484,0.2091689109802246,0.00035100842073776314,0.0005504829841488669,0.3295358121395111,0.47261613607406616,0.07372521609067917,0.06440531462430954,0.08359555155038834,sig,0.13513513513513514
23,EURUSD,2021,rv_rel_lo,255,9240,9431,0.06036454439163208,0.07785758376121521,0.00015850909806390412,0.00020826358139442878,0.2274126261472702,0.3338213562965393,0.01749304309487343,0.010423348285257816,0.024913039058446884,sig,0.48627450980392156
23,EURUSD,2021,structure_strong,215,9240,9431,0.09487105906009674,0.14450162649154663,0.0002490523074096241,0.0003857564723905035,0.3233957290649414,0.4265488386154175,0.04963055998086929,0.04105735570192337,0.05864575132727623,sig,0.20930232558139536
23,EURUSD,2021,structure_weak,282,9240,9431,0.09752798080444336,0.13970567286014557,0.00025310594676239255,0.00036749190250766036,0.2768602967262268,0.4861549437046051,0.04217768833041191,0.033024512231349945,0.05099882185459137,sig,0.39361702127659576
